,Ticker,CompanyName,Sector,SubIndustry,HQLocation,DateFirstAdded,CIK,FoundedYear,QuoteURL,WikiPage,EDGARURL,HQLocationWikiPage,SectorId,Sector,IndustryGroupId,IndustryGroup,IndustryId,Industry,SubIndustryId,SubIndustry,SubIndustryDescription
53,ATO,Atmos Energy,Utilities,Gas Utilities,"Dallas, Texas",2019-02-15,0000731802,1906,https://www.nyse.com/quote/XNYS:ATO,/wiki/Atmos_Energy,https://www.sec.gov/cgi-bin/browse-edgar?CIK=ATO&action=getcompany,"/wiki/Dallas,_Texas",55,Utilities,5510,Utilities,551020,Gas Utilities,55102010,Gas Utilities,"Companies whose main charter is to distribute and transmit natural and manufactured gas. Excludes companies primarily involved in gas exploration or production classified in the Oil & Gas Exploration & Production Sub-Industry. Also excludes companies engaged in the storage and/or transportation of oil, gas, and/or refined products classified in the Oil & Gas Storage & Transportation Sub-Industry."
54,ADSK,Autodesk Inc.,Information Technology,Application Software,"San Rafael, California",1989-12-01,0000769397,1982,http://www.nasdaq.com/symbol/adsk,/wiki/Autodesk_Inc.,https://www.sec.gov/cgi-bin/browse-edgar?CIK=ADSK&action=getcompany,"/wiki/San_Rafael,_California",45,Information Technology,4510,Software & Services,451030,Software,45103010,Application Software,"Companies engaged in developing and producing software designed for specialized applications for the business or consumer market. Includes enterprise and technical software, as well as cloud-based software. Excludes companies classified in the Interactive Home Entertainment Sub-Industry. Also excludes companies producing systems or database management software classified in the Systems Software Sub-Industry."
55,ADP,Automatic Data Processing,Information Technology,Data Processing & Outsourced Services,"Roseland, New Jersey",1981-03-31,0000008670,1949,http://www.nasdaq.com/symbol/adp,/wiki/Automatic_Data_Processing,https://www.sec.gov/cgi-bin/browse-edgar?CIK=ADP&action=getcompany,"/wiki/Roseland,_New_Jersey",45,Information Technology,4510,Software & Services,451020,IT Services,45102020,Data Processing & Outsourced Services,Providers of commercial electronic data processing and/or business process outsourcing services. Includes companies that provide services for back-office automation.
56,AZO,AutoZone Inc,Consumer Discretionary,Specialty Stores,"Memphis, Tennessee",1997-01-02,0000866787,1979,https://www.nyse.com/quote/XNYS:AZO,/wiki/AutoZone_Inc,https://www.sec.gov/cgi-bin/browse-edgar?CIK=AZO&action=getcompany,"/wiki/Memphis,_Tennessee",25,Consumer Discretionary,2550,Retailing,255040,Specialty Retail,25504040,Specialty Stores,"Owners and operators of specialty retail stores not classified elsewhere. Includes jewelry stores, toy stores, office supply stores, health & vision care stores, and book & entertainment stores."
57,AVB,AvalonBay Communities,Real Estate,Residential REITs,"Arlington, Virginia[3]",2007-01-10,0000915912,1978,https://www.nyse.com/quote/XNYS:AVB,/wiki/AvalonBay_Communities,https://www.sec.gov/cgi-bin/browse-edgar?CIK=AVB&action=getcompany,"/wiki/Arlington,_Virginia",60,Real Estate,6010,Real Estate,601010,Equity Real Estate Investment Trusts (REITs),60101060,Residential REITs,"Companies or Trusts engaged in the acquisition, development, ownership, leasing, management and operation of residential properties including multifamily homes, apartments, manufactured homes and student housing properties"
58,AVY,Avery Dennison Corp,Materials,Paper Packaging,"Glendale, California",1987-12-31,0000008818,1990,https://www.nyse.com/quote/XNYS:AVY,/wiki/Avery_Dennison_Corp,https://www.sec.gov/cgi-bin/browse-edgar?CIK=AVY&action=getcompany,"/wiki/Glendale,_California",15,Materials,1510,Materials,151030,Containers & Packaging,15103020,Paper Packaging,Manufacturers of paper and cardboard containers and packaging.
59,BKR,Baker Hughes Co,Energy,Oil & Gas Equipment & Services,"Houston, Texas",2017-07-07,0001701605,2017,https://www.nyse.com/quote/XNYS:BKR,/wiki/Baker_Hughes,https://www.sec.gov/cgi-bin/browse-edgar?CIK=BKR&action=getcompany,"/wiki/Houston,_Texas",10,Energy,1010,Energy,101010,Energy Equipment & Services,10101020,Oil & Gas Equipment & Services,"Manufacturers of equipment, including drilling rigs and equipment, and providers of supplies and services to companies involved in the drilling, evaluation and completion of oil and gas wells."
60,BLL,Ball Corp,Materials,Metal & Glass Containers,"Broomfield, Colorado",1984-10-31,0000009389,1880,https://www.nyse.com/quote/XNYS:BLL,/wiki/Ball_Corp,https://www.sec.gov/cgi-bin/browse-edgar?CIK=BLL&action=getcompany,"/wiki/Broomfield,_Colorado",15,Materials,1510,Materials,151030,Containers & Packaging,15103010,Metal & Glass Containers,"Manufacturers of metal, glass or plastic containers. Includes corks and caps."
61,BAC,Bank of America Corp,Financials,Diversified Banks,"Charlotte, North Carolina",1976-06-30,0000070858,1998 (1923 / 1874),https://www.nyse.com/quote/XNYS:BAC,/wiki/Bank_of_America_Corp,https://www.sec.gov/cgi-bin/browse-edgar?CIK=BAC&action=getcompany,"/wiki/Charlotte,_North_Carolina",40,Financials,4010,Banks,401010,Banks,40101010,Diversified Banks,"Large, geographically diverse banks with a national footprint whose revenues are derived primarily from conventional banking operations, have significant business activity in retail banking and small and medium corporate lending, and provide a diverse range of financial services. Excludes banks classified in the Regional Banks and Thrifts & Mortgage Finance Sub-Industries. Also excludes investment banks classified in the Investment Banking & Brokerage Sub-Industry."
62,BK,The Bank of New York Mellon,Financials,Asset Management & Custody Banks,"New York, New York",1995-03-31,0001390777,1784,https://www.nyse.com/quote/XNYS:BK,/wiki/The_Bank_of_New_York_Mellon,https://www.sec.gov/cgi-bin/browse-edgar?CIK=BK&action=getcompany,"/wiki/New_York,_New_York",40,Financials,4020,Diversified Financials,402030,Capital Markets,40203010,Asset Management & Custody Banks,"Financial institutions primarily engaged in investment management and/or related custody and securities fee-based services. Includes companies operating mutual funds, closed-end funds and unit investment trusts. Excludes banks and other financial institutions primarily involved in commercial lending, investment banking, brokerage and other specialized financial activities."
63,BAX,Baxter International Inc.,Health Care,Health Care Equipment,"Deerfield, Illinois",1972-09-30,0000010456,1931,https://www.nyse.com/quote/XNYS:BAX,/wiki/Baxter_International_Inc.,https://www.sec.gov/cgi-bin/browse-edgar?CIK=BAX&action=getcompany,"/wiki/Deerfield,_Illinois",35,Health Care,3510,Health Care Equipment & Services,351010,Health Care Equipment & Supplies,35101010,Health Care Equipment,"Manufacturers of health care equipment and devices. Includes medical instruments, drug delivery systems, cardiovascular & orthopedic devices, and diagnostic equipment."
64,BDX,Becton Dickinson,Health Care,Health Care Equipment,"Franklin Lakes, New Jersey",1972-09-30,0000010795,1897,https://www.nyse.com/quote/XNYS:BDX,/wiki/Becton_Dickinson,https://www.sec.gov/cgi-bin/browse-edgar?CIK=BDX&action=getcompany,"/wiki/Franklin_Lakes,_New_Jersey",35,Health Care,3510,Health Care Equipment & Services,351010,Health Care Equipment & Supplies,35101010,Health Care Equipment,"Manufacturers of health care equipment and devices. Includes medical instruments, drug delivery systems, cardiovascular & orthopedic devices, and diagnostic equipment."
65,BRK.B,Berkshire Hathaway,Financials,Multi-Sector Holdings,"Omaha, Nebraska",2010-02-16,0001067983,1839,https://www.nyse.com/quote/XNYS:BRK.B,/wiki/Berkshire_Hathaway,https://www.sec.gov/cgi-bin/browse-edgar?CIK=BRKB&action=getcompany,"/wiki/Omaha,_Nebraska",40,Financials,4020,Diversified Financials,402010,Diversified Financial Services,40201030,Multi-Sector Holdings,"A company with significantly diversified holdings across three or more sectors, none of which contributes a majority of profit and/or sales. Stakes held are predominantly of a non-controlling nature. Includes diversified financial companies where stakes held are of a controlling nature. Excludes other diversified companies classified in the Industrials Conglomerates Sub-Industry."
66,BBY,Best Buy Co. Inc.,Consumer Discretionary,Computer & Electronics Retail,"Richfield, Minnesota",1999-06-29,0000764478,1966,https://www.nyse.com/quote/XNYS:BBY,/wiki/Best_Buy_Co._Inc.,https://www.sec.gov/cgi-bin/browse-edgar?CIK=BBY&action=getcompany,"/wiki/Richfield,_Minnesota",25,Consumer Discretionary,2550,Retailing,255040,Specialty Retail,25504020,Computer & Electronics Retail,"Owners and operators of consumer electronics, computers, video and related products retail stores."
67,BIO,Bio-Rad Laboratories,Health Care,Life Sciences Tools & Services,"Hercules, California",2020-06-22,0000012208,1952,https://www.nyse.com/quote/XNYS:BIO,/wiki/Bio-Rad_Laboratories,https://www.sec.gov/cgi-bin/browse-edgar?CIK=BIO&action=getcompany,"/wiki/Hercules,_California",35,Health Care,3520,"Pharmaceuticals, Biotechnology & Life Sciences",352030,Life Sciences Tools & Services,35203010,Life Sciences Tools & Services,"Companies enabling the drug discovery, development and production continuum by providing analytical tools, instruments, consumables & supplies, clinical trial services and contract research services. Includes firms primarily servicing the pharmaceutical and biotechnology industries."
68,BIIB,Biogen Inc.,Health Care,Biotechnology,"Cambridge, Massachusetts",2003-11-13,0000875045,1978,http://www.nasdaq.com/symbol/biib,/wiki/Biogen_Inc.,https://www.sec.gov/cgi-bin/browse-edgar?CIK=BIIB&action=getcompany,"/wiki/Cambridge,_Massachusetts",35,Health Care,3520,"Pharmaceuticals, Biotechnology & Life Sciences",352010,Biotechnology,35201010,Biotechnology,"Companies primarily engaged in the research, development, manufacturing and/or marketing of products based on genetic analysis and genetic engineering. Includes companies specializing in protein-based therapeutics to treat human diseases. Excludes companies manufacturing products using biotechnology but without a health care application."
69,BLK,BlackRock,Financials,Asset Management & Custody Banks,"New York, New York",2011-04-04,0001364742,1988,https://www.nyse.com/quote/XNYS:BLK,/wiki/BlackRock,https://www.sec.gov/cgi-bin/browse-edgar?CIK=BLK&action=getcompany,"/wiki/New_York,_New_York",40,Financials,4020,Diversified Financials,402030,Capital Markets,40203010,Asset Management & Custody Banks,"Financial institutions primarily engaged in investment management and/or related custody and securities fee-based services. Includes companies operating mutual funds, closed-end funds and unit investment trusts. Excludes banks and other financial institutions primarily involved in commercial lending, investment banking, brokerage and other specialized financial activities."
70,BA,Boeing Company,Industrials,Aerospace & Defense,"Chicago, Illinois",1957-03-04,0000012927,1916,https://www.nyse.com/quote/XNYS:BA,/wiki/Boeing_Company,https://www.sec.gov/cgi-bin/browse-edgar?CIK=BA&action=getcompany,"/wiki/Chicago,_Illinois",20,Industrials,2010,Capital Goods,201010,Aerospace & Defense,20101010,Aerospace & Defense,"Manufacturers of civil or military aerospace and defense equipment, parts or products. Includes defense electronics and space equipment."
71,BKNG,Booking Holdings Inc,Consumer Discretionary,Internet & Direct Marketing Retail,"Norwalk, Connecticut",2009-11-06,0001075531,1996,http://www.nasdaq.com/symbol/bkng,/wiki/Booking_Holdings_Inc,https://www.sec.gov/cgi-bin/browse-edgar?CIK=BKNG&action=getcompany,"/wiki/Norwalk,_Connecticut",25,Consumer Discretionary,2550,Retailing,255020,Internet & Direct Marketing Retail,25502020,Internet & Direct Marketing Retail,"Companies providing retail services primarily on the Internet, through mail order, and TV home shopping retailers. Also includes companies providing online marketplaces for consumer products and services."
72,BWA,BorgWarner,Consumer Discretionary,Auto Parts & Equipment,"Auburn Hills, Michigan",2011-12-19,0000908255,1880,https://www.nyse.com/quote/XNYS:BWA,/wiki/BorgWarner,https://www.sec.gov/cgi-bin/browse-edgar?CIK=BWA&action=getcompany,"/wiki/Auburn_Hills,_Michigan",25,Consumer Discretionary,2510,Automobiles & Components,251010,Auto Components,25101010,Auto Parts & Equipment,Manufacturers of parts and accessories for automobiles and motorcycles. Excludes companies classified in the Tires & Rubber Sub-Industry.
73,BXP,Boston Properties,Real Estate,Office REITs,"Boston, Massachusetts",2006-04-03,0001037540,1970,https://www.nyse.com/quote/XNYS:BXP,/wiki/Boston_Properties,https://www.sec.gov/cgi-bin/browse-edgar?CIK=BXP&action=getcompany,"/wiki/Boston,_Massachusetts",60,Real Estate,6010,Real Estate,601010,Equity Real Estate Investment Trusts (REITs),60101040,Office REITs,"Companies or Trusts engaged in the acquisition, development, ownership, leasing, management and operation of office properties."
74,BSX,Boston Scientific,Health Care,Health Care Equipment,"Marlborough, Massachusetts[4]",1995-02-24,0000885725,1979,https://www.nyse.com/quote/XNYS:BSX,/wiki/Boston_Scientific,https://www.sec.gov/cgi-bin/browse-edgar?CIK=BSX&action=getcompany,"/wiki/Marlborough,_Massachusetts",35,Health Care,3510,Health Care Equipment & Services,351010,Health Care Equipment & Supplies,35101010,Health Care Equipment,"Manufacturers of health care equipment and devices. Includes medical instruments, drug delivery systems, cardiovascular & orthopedic devices, and diagnostic equipment."
75,BMY,Bristol-Myers Squibb,Health Care,Health Care Distributors,"New York, New York",1957-03-04,0000014272,1989,https://www.nyse.com/quote/XNYS:BMY,/wiki/Bristol-Myers_Squibb,https://www.sec.gov/cgi-bin/browse-edgar?CIK=BMY&action=getcompany,"/wiki/New_York,_New_York",35,Health Care,3510,Health Care Equipment & Services,351020,Health Care Providers & Services,35102010,Health Care Distributors,Distributors and wholesalers of health care products not classified elsewhere.
76,AVGO,Broadcom Inc.,Information Technology,Semiconductors,"San Jose, California",2014-05-08,0001730168,1961,http://www.nasdaq.com/symbol/avgo,/wiki/Broadcom_Inc.,https://www.sec.gov/cgi-bin/browse-edgar?CIK=AVGO&action=getcompany,"/wiki/San_Jose,_California",45,Information Technology,4530,Semiconductors & Semiconductor Equipment,453010,Semiconductors & Semiconductor Equipment,45301020,Semiconductors,"Manufacturers of semiconductors and related products, including manufacturers of solar modules and cells."
77,BR,Broadridge Financial Solutions,Information Technology,Data Processing & Outsourced Services,"Lake Success, New York",2018-06-18,0001383312,1962,https://www.nyse.com/quote/XNYS:BR,/wiki/Broadridge_Financial_Solutions,https://www.sec.gov/cgi-bin/browse-edgar?CIK=BR&action=getcompany,"/wiki/Lake_Success,_New_York",45,Information Technology,4510,Software & Services,451020,IT Services,45102020,Data Processing & Outsourced Services,Providers of commercial electronic data processing and/or business process outsourcing services. Includes companies that provide services for back-office automation.
